,EAP,HPL,MWS
0,5.968798835127837e-55,2.135989454414345e-58,1.796111900033353e-53
0,4.562233830108258e-50,1.5902330896692828e-52,9.656767505562164e-51
0,1.3465465206079798e-69,1.1457238527950347e-66,3.3385361330978093e-72
0,9.43871076931098e-97,1.3223555427755532e-101,1.558745847139571e-99
0,6.99084580078797e-57,7.425785826954721e-59,3.371621219376678e-55
0,1.2131610494516611e-164,1.1142063899357448e-166,3.60789148098205e-152
0,2.6921929456631513e-79,1.713466774435424e-82,3.658555785783562e-83
0,8.15686181241462e-184,2.1617471357812635e-167,7.525699760904072e-186
0,1.0645571302957623e-72,2.9609122789821893e-67,3.3147575075121017e-74
0,1.658833916028092e-97,1.993363466336387e-101,3.612236142339904e-94
0,7.143736405135792e-80,4.997603831496293e-87,1.434752715537366e-85
0,7.440866871923169e-25,3.378734851937533e-24,1.9085464567923888e-25
0,6.07556374459832e-194,3.9406871851992544e-188,1.1455040730023805e-186
0,3.7337403217683093e-51,8.103210990976698e-53,3.6010090022037434e-53
0,7.064083729603447e-47,1.0237075308422212e-48,8.284137485742251e-44
0,3.274228821218731e-27,7.761624839265677e-28,3.4869952491736164e-28
0,6.810917359244952e-80,1.0174841371774002e-82,2.1547997385445425e-79
0,5.871904959032708e-52,6.147357628055203e-53,5.522491645043076e-48
0,3.4825214125801334e-47,4.929042843148571e-46,5.6269275877967095e-49
0,2.1527667399477803e-183,1.0806659530991896e-195,4.6669837496260637e-197
0,9.141280811559115e-61,6.606228330038227e-65,6.036744756857172e-64
0,1.053523277801647e-83,5.110636945558585e-80,7.757265126742413e-82
0,2.4627193530761555e-131,3.9086394744186235e-137,2.9594037111117404e-125
0,1.4729232581752775e-19,9.578060246280576e-21,1.893932589281576e-17
0,6.082010356993926e-171,1.8460818877985355e-182,3.1049060706577274e-180
0,1.6478434323264328e-161,1.6459434094676797e-166,1.051348663805022e-172
0,3.0783507979883113e-33,2.9558415817661625e-33,8.865310409425825e-35
0,6.456932294148562e-31,6.682802901011019e-33,2.3499941203447404e-31
0,1.2701976191805922e-100,6.962768413822995e-101,6.707601742245463e-106
0,2.0470606052462626e-42,3.2058125546361414e-44,2.1737692966397862e-47
0,8.538718481780882e-141,6.959632860990638e-127,1.5809842538032666e-137
0,1.5863788083702503e-44,2.200695281902678e-43,4.772325093919262e-44
0,6.214139281963764e-71,2.0749889189091053e-75,2.423935061061109e-72
0,4.8391909718780196e-31,1.2073065556854364e-29,5.517045157837201e-34
0,1.565102791692316e-57,9.570774773478157e-60,1.8237996888771168e-58
0,4.3204318608107785e-87,7.43188655298462e-93,5.5528313190403574e-92
0,1.4183416575388286e-32,2.3364764584246708e-29,1.6773756306802346e-31
0,1.3300448214839605e-77,2.7774197663609316e-81,9.163262364457835e-84
0,2.2587980249065506e-65,1.3124585213464809e-73,6.660361724514996e-71
0,4.593064731122997e-53,6.795489534285275e-49,1.0085543393349714e-53
0,7.640060298263103e-69,5.020006526392245e-66,4.4709031221390805e-69
0,9.599582588440167e-108,2.5155390380453823e-107,3.2065600496792057e-108
0,1.683401633856356e-57,1.2093245655764021e-55,3.2134309321366254e-60
0,6.964621198411143e-42,2.1796555347429185e-43,2.049498928403852e-44
0,1.4687908036190761e-106,1.529812381728192e-104,1.1002131274353037e-103
0,4.058883827182603e-87,2.385924314243366e-96,4.88799716016147e-92
0,1.9790298264704672e-143,1.8823320463110097e-144,2.4551360237656823e-138
0,6.562905717469507e-66,2.01860130933779e-71,1.2578938013208828e-71
0,2.5816337036797607e-84,4.4020622287276034e-89,2.136477583980626e-84
0,5.457098883715556e-58,1.3886161715535549e-61,1.4540134338196284e-55
0,6.319272104195629e-58,1.803473349297741e-57,1.8691009208500904e-57
0,2.8601219863873603e-56,8.298586634927236e-57,8.087842865108823e-50
0,2.442555693473218e-40,5.930319215293608e-42,5.529578048687537e-40
0,2.730623068664189e-149,5.518171430667402e-142,4.4544937814657284e-150
0,3.696207215815637e-97,4.1097531403035874e-100,1.9173880607786447e-102
0,1.7609801750469577e-54,5.5837528845734455e-56,3.437050322175848e-52
0,2.0466316145009643e-36,1.1772314825117685e-38,1.2490190547535543e-31
0,4.034019899067363e-149,9.820447388772631e-156,1.024249237403008e-158
0,9.18720043017915e-19,7.851133591605535e-19,2.1513988538214218e-19
0,1.6728507313299228e-150,3.7068226450979584e-145,9.013852867991461e-145
0,3.664553763764155e-22,8.455337812957458e-23,5.719416624789789e-24
0,6.435334365795832e-63,4.126776459490528e-66,7.436482366559814e-67
0,4.787847064149559e-105,3.727837109049028e-109,1.7552938642977282e-103
0,1.412600286177901e-89,6.558693241410608e-92,1.2739928133733216e-91
0,7.253591935641344e-66,3.443129614547334e-65,1.3892516326141092e-66
0,7.8173433974426e-31,5.438511867689245e-31,9.220629003524481e-30
0,2.126764536029031e-66,5.994798405007947e-69,1.7188748388263222e-69
0,2.3198883572317494e-124,2.8534789601872406e-119,1.662433662249053e-124
0,1.3260869183847806e-154,3.1525976784851196e-152,6.1318222281526545e-145
0,2.534026618718088e-75,1.4791206653844871e-71,2.025971738791471e-76
0,6.153692946476356e-50,1.53777369981001e-48,2.420858487197728e-48
0,7.38131899928509e-57,6.640178109059043e-58,4.466313517811532e-58
0,1.8086550167307715e-66,7.129130267215196e-66,6.19256360932287e-65
0,3.18398113342983e-66,2.5450508046441264e-56,3.6385676665391435e-67
0,6.686990448848609e-138,1.295359742916363e-139,5.326310101633151e-138
0,1.2553754465257422e-83,1.4215945907074255e-82,3.7299898596824157e-88
0,4.43557871966135e-77,9.93556652771239e-81,4.1283222486898936e-80
0,1.0559400301365544e-122,3.769149472705557e-125,2.1615762296904927e-116
0,2.303130300754929e-114,1.1945401046612151e-115,7.062556075187307e-109
0,1.0436788910170532e-49,1.597765986554304e-48,2.6353397773213286e-46
0,5.790250434636429e-98,3.667529908271755e-99,5.149705821858589e-91
0,2.6677949046296772e-58,3.8710837252270363e-60,7.46048558408978e-54
0,3.400422523677507e-164,1.9047621273620846e-165,2.6326540130206005e-165
0,1.8006905990271998e-160,1.121129649377001e-165,2.2327116455665107e-144
0,1.6007731622324553e-114,1.7505705065617736e-110,9.059518235130057e-105
0,4.681083064871905e-83,1.763389800672699e-83,6.919901481681913e-78
0,1.0832272618940302e-129,1.3132939791693962e-134,2.875574818645284e-135
0,1.4237452550909703e-31,1.4921348357766676e-32,3.8786095185551494e-33
0,9.576948476593891e-54,6.384753052782998e-57,1.5088187079139856e-49
0,2.187324949614858e-71,1.532612941466728e-70,1.6137184255782278e-69
0,3.212378893833142e-28,1.6951163341170712e-33,5.231055815897575e-30
0,1.6102995037516685e-109,2.168964037044456e-110,1.2337815151515907e-105
0,8.023944445114222e-152,1.8420320846630752e-144,1.5236843188815323e-149
0,2.764470607886951e-149,3.0393490159971183e-144,6.64400845959227e-151
0,1.1313345356401916e-244,1.7106363129722102e-262,1.981579407028145e-259
0,1.5963796884879958e-82,1.5739935981057498e-87,1.5352182029171916e-78
0,9.87831353471341e-87,9.047723381561881e-85,5.289818326825567e-84
0,1.2921316222304296e-83,1.0735811954662769e-78,1.770022257867805e-83
0,5.387350327554052e-190,9.194427753067243e-198,1.852270738967972e-180
0,1.4779050092573813e-108,2.474055569850676e-114,7.931079713178417e-107
0,6.3131938719094525e-93,3.024117529003517e-89,7.634880068837847e-85
0,4.775925605896758e-61,2.7099733147778074e-58,1.408565522902998e-62
0,9.215086420119512e-59,2.6848190662919866e-57,1.6099115028966795e-59
0,1.3688320674969908e-124,2.3693216734245797e-135,2.0940551100886987e-118
0,2.1423348370564259e-78,8.089772021736646e-90,4.8373516460422286e-89
0,1.1940393828679e-28,2.8037003984651653e-31,1.0296891208307427e-29
0,1.1832628363597056e-186,2.8956297324517087e-189,1.034992466626329e-178
0,1.5269175878799682e-53,6.233716792024987e-54,1.396894660009947e-52
0,3.012975658248422e-28,1.4274963138240576e-27,6.484322376278127e-27
0,1.0557139416529137e-123,2.243170730127941e-120,4.469686611493028e-124
0,1.4568562627928333e-154,7.370608696132507e-161,4.4073647149266666e-147
0,1.8346637624123704e-98,1.829294654746679e-88,4.954317130733785e-97
0,1.9247391127845905e-20,8.417413336010884e-22,8.48671190800836e-21
0,6.265547990811008e-42,9.062709128038808e-41,2.4997101500678995e-41
0,2.339870100643895e-33,1.4713041233799862e-35,1.191802348640361e-34
0,7.779488290080158e-21,9.16328071028637e-22,1.51714545475221e-20
0,3.106984088676826e-102,9.680553369215488e-101,2.0924843910096724e-99
0,1.2147669994721491e-141,3.999946798003867e-155,7.298093658506784e-152
0,3.5942936020100356e-225,2.7579170191672476e-218,3.119935277840059e-219
0,1.1403929533190407e-121,7.895857871039748e-124,2.8919384829542046e-119
0,6.328503652954698e-37,4.0226540622205256e-41,9.426479690237966e-42
0,6.280659187401026e-31,5.465913818996049e-32,5.782185466614512e-31
0,2.112559996505478e-24,4.292693980614938e-24,2.35872497020615e-24
0,3.1831644224705307e-54,4.7942483265564604e-57,1.0809166532652709e-56
0,2.1641186878122496e-131,1.0318264765433604e-123,3.245365365938953e-130
0,1.0635843367355714e-74,4.199130669952756e-76,1.9850676109745256e-72
0,7.473540717107977e-65,9.199222510652692e-67,8.538999871061411e-62
0,8.294935907833887e-130,6.729217640989402e-127,2.993385995057532e-125
0,2.0379618151149475e-110,1.0502452846432888e-119,4.493425075119617e-119
0,1.0930325005772886e-16,5.302862863344372e-17,1.9270969821030405e-16
0,2.33157481571961e-37,3.3522904539809583e-38,2.624710888689929e-38
0,1.1608736808522882e-50,3.4595750377379856e-56,3.520536677639528e-53
0,2.2409549526048864e-46,2.9850008519868926e-46,4.722465811520515e-45
0,3.8600924521548766e-105,2.8319649945229172e-114,1.3872340201283598e-112
0,4.780410988768255e-78,5.927350584248085e-76,3.63871036234517e-80
0,4.028991514060608e-102,1.0292903020808585e-93,1.6137073160519576e-103
0,8.443350889010933e-67,4.272044626426452e-64,2.606614745931442e-66
0,5.326566775477545e-186,2.926924763696716e-184,1.5221810029626762e-174
0,2.747445218580568e-133,2.8197603573162997e-126,5.241769064728872e-136
0,1.1237551648621408e-82,2.5566687271132164e-83,4.705590877008061e-80
0,1.5369425479389645e-87,1.3646496345945757e-91,1.395058703794799e-79
0,0.0,0.0,0.0
0,1.733621870984825e-96,1.1269610235259066e-97,1.2479613443196215e-88
0,3.155320441721015e-44,1.6190985861540457e-44,1.321805676874099e-44
0,3.047198647055527e-69,1.0830928393592145e-69,1.796845686161919e-67
0,3.7042291961428775e-19,1.33130227752821e-17,4.757120600905842e-19
0,5.025838366533524e-71,5.556529002441241e-73,2.3822557389810433e-69
0,8.156752506074323e-175,5.925244203375149e-190,4.2793542380969254e-185
0,1.2790158460569552e-70,9.993730931282516e-73,5.459502560860774e-68
0,7.565114915369845e-63,1.197367369347891e-64,4.8364693789044296e-57
0,5.816868743232731e-82,2.0126128912154274e-75,3.763094254324086e-80
0,2.303270581426142e-113,9.435045613829001e-107,4.348389288069233e-118
0,6.488363113839713e-39,3.981619234982981e-40,3.1313487840169318e-40
0,1.8528251263095796e-88,6.658421367178182e-84,1.6897177996892232e-89
0,1.569643424311108e-51,1.1489871673227456e-52,3.1436476356713226e-43
0,6.008127830932707e-35,2.3370132157707733e-36,1.0210108053585557e-35
0,2.395985296963387e-141,1.0551105070908684e-146,4.731214927238804e-142
0,2.084331237343513e-33,5.170884558302228e-34,3.197068444633405e-34
0,4.471636673276115e-24,5.1053609973275055e-25,4.012263098139697e-23
0,5.920076807807384e-48,1.1358492642151164e-48,2.1477358893783205e-48
0,5.889761965058205e-42,1.1848941123929838e-44,4.505207569189009e-45
0,6.489971684345856e-114,7.229869465276416e-119,1.2672439389556902e-102
0,4.575840681657364e-30,9.30529789113502e-30,1.704565461339985e-31
0,1.6876148119950804e-29,2.0510482186299166e-29,6.074186693326496e-29
0,1.6422227912386125e-28,5.215746001305979e-29,1.5793435724200185e-30
0,1.2949155263929044e-34,7.249132399168143e-35,1.694675076879886e-33
0,6.46718628734068e-103,1.1151654530131268e-100,1.0033810850726154e-104
0,2.4450127180960971e-116,8.6601240764001e-120,3.7987309494757395e-120
0,1.377118935415769e-51,6.569726515048658e-55,1.6598985019812175e-50
0,9.333292567446554e-62,5.325055439910667e-63,9.506009739061119e-60
0,1.1350183640172e-39,2.706134112583449e-40,1.199833416158492e-36
0,6.166744777618953e-63,5.155413248195584e-62,5.872677365032794e-64
0,7.489170711315997e-69,6.431743885295116e-73,4.39930653305814e-68
0,7.245554101914124e-55,9.722718846820729e-57,1.594007127618174e-51
0,2.7311303704514545e-55,2.7808193492010194e-57,4.238488971288212e-59
0,3.400813407336928e-78,8.636219542756883e-74,1.2740948209065356e-75
0,1.018724052089755e-53,1.777786759026985e-51,9.428636182833599e-54
0,1.2159558125029867e-60,2.674474728680826e-57,6.732160911859573e-60
0,3.4386808497103488e-68,2.375136039545466e-69,2.1196601668102504e-76
0,2.6273786983273068e-110,2.733524672701031e-113,2.6349052658306246e-106
0,1.3875392647442017e-94,2.1438681384631467e-96,1.5284120851431442e-90
0,6.486976328335035e-174,1.8127510564515362e-184,2.029974466772045e-185
0,4.565131292215228e-137,1.3502184185407768e-138,8.215586159419944e-134
0,5.353153049170624e-131,3.509410823442948e-139,1.9450597438507757e-141
0,4.4374642200113534e-184,1.3386714214065756e-174,1.3368041515992029e-182
0,1.9703836623964475e-225,1.0770554181301591e-233,2.508381525145425e-235
0,1.80367538483622e-201,5.438319234863887e-207,2.4158264381272857e-208
0,1.3325125474719705e-115,9.849521195754548e-121,1.0663663252514549e-111
0,3.575614921195965e-40,2.5426815297639617e-42,6.209824441052751e-42
0,5.777548018241952e-119,9.174175878168765e-113,4.8927593132219904e-123
0,4.879405367269488e-70,4.713474482827279e-65,2.2061482310139464e-69
0,3.2234308250825077e-35,1.2950592493310525e-36,8.997248357782515e-38
0,1.3988927953301535e-46,4.394447251750808e-48,2.2542365967721024e-41
0,3.8852185470409186e-94,2.1886533164304988e-97,2.2754373316159752e-92
0,7.335796410956591e-34,1.2083645316767504e-36,6.22133560719785e-38
0,2.22419626229192e-81,2.0130801700702496e-83,1.3009727375425983e-79
0,3.353001366034039e-28,2.682452973026476e-27,1.7231723354823324e-27
0,1.1773780395445817e-53,2.0082349272222467e-49,1.4963674083337264e-53
0,1.4235847880885626e-198,4.466298306134299e-180,2.7666312681520675e-201
0,1.8226796202193736e-81,1.2694726529714907e-85,5.505329081966225e-77
0,2.132841026979671e-51,1.9606653248940413e-51,1.4718471062881645e-52
0,2.1541814654756572e-55,9.227300640603316e-58,1.756245890730091e-51
0,7.937559685639103e-27,7.740368047704959e-29,1.3659303032583962e-27
0,1.8299273379711836e-97,8.835146937214719e-95,7.494914024819825e-100
0,8.042301625373566e-22,4.252822788549035e-23,4.2787582738485994e-23
0,1.1562787733570662e-85,4.719180166642233e-86,7.355350420030695e-79
0,4.6286908514851e-84,2.4804117324225534e-85,3.393703990972017e-85
0,1.9507740269675915e-42,1.214161291045591e-42,4.116552198497054e-40
0,9.623715708192973e-62,1.9914038857708505e-60,5.139040868717531e-62
0,1.533835285304789e-187,1.050820035995569e-196,2.9523368226854605e-183
0,2.1338057420077093e-45,9.828681383172646e-48,1.983815244492259e-45
0,9.589471813583081e-74,6.151571289419221e-78,1.2471792135028078e-79
0,1.2000200499552464e-99,1.3226274914778884e-89,5.903003393613558e-97
0,5.914704397598547e-137,1.3542208328464883e-130,1.2005396449382998e-136
0,1.32492721735611e-75,8.178029816895149e-82,7.666206231963092e-77
0,3.4352734769712516e-85,1.1676292997729773e-81,1.2540521042353297e-83
0,7.573034900333023e-105,7.95287015954681e-92,3.189043557533651e-108
0,6.276287336721504e-39,2.8026866552364485e-43,5.901976334408819e-41
0,6.0590600865067746e-83,1.280393529271409e-80,1.9566996627699473e-80
0,3.0122934407660916e-89,3.1172840679722108e-86,1.6015440694422014e-89
0,3.604185316501395e-98,1.9416717320843586e-96,5.182837705217963e-89
0,1.9698888642960347e-62,3.8258919644336875e-58,5.829474016185752e-63
0,1.0296937448873638e-174,1.1039758984201816e-162,1.94594385071999e-178
0,5.417101689661615e-125,1.457703083748913e-130,1.2872034541145349e-129
0,3.7566146332026504e-119,6.264585742817641e-127,8.002794137227199e-128
0,4.2199376502053215e-52,1.0441340304480382e-51,4.0110458800808646e-46
0,5.62531324878071e-70,2.52118931982616e-69,8.439479774198837e-70
0,5.338455158725e-52,7.947183714984542e-50,5.326934441558768e-51
0,1.3662968681596774e-286,2.57e-322,2.41580520072e-311
0,7.173481002859348e-84,2.1881204781851085e-77,5.568510114761661e-80
0,1.9286312427159922e-209,1.0602563278248526e-201,1.3597364652721247e-219
0,1.7575094947739407e-186,5.166582296114022e-191,2.735974285910425e-194
0,1.091252964088384e-96,1.8348401544049052e-93,1.503291769708307e-94
0,1.989126482766583e-63,3.7738725218712785e-58,3.555970573888193e-63
0,1.0520721962545142e-31,2.1102524269346298e-31,4.834461334521433e-33
0,3.7968172238753043e-44,5.0028204097987695e-46,3.2643507162159343e-41
0,1.9038758649101015e-124,1.9125465484361771e-131,6.047305332975861e-134
0,4.561519368121794e-98,1.116740496982008e-95,4.0521131335570964e-94
0,1.2179384719531658e-179,3.301850318163249e-185,4.322272428891065e-162
0,1.1776876812338139e-33,6.693784822380688e-39,3.151866362402476e-38
0,1.1605443751860538e-79,1.3301922885192502e-76,2.5258068764315154e-76
0,1.281589906373708e-87,2.9635860290638707e-86,3.578613096929288e-92
0,1.0344200803122493e-107,2.079405786735466e-106,2.900946327534614e-107
0,1.0252112134715739e-75,2.1322746358871373e-75,5.809862997073757e-76
0,4.169326072311853e-72,1.800652630137023e-71,6.310450975018263e-69
0,4.234931160459783e-34,5.0798241082911346e-37,8.245058192810886e-36
0,5.782886914985607e-162,2.5765997850252536e-172,6.154592385306152e-175
0,8.625797272036923e-129,1.8451872724824337e-127,1.305007968015988e-123
0,4.603724199078154e-120,1.0006722454110417e-121,1.2171405723669012e-116
0,3.224187157160826e-98,2.4295109503115934e-104,1.6522887998144678e-92
0,8.095050096659422e-51,5.79271619738491e-53,2.062935323330846e-51
0,6.7234560675410016e-46,2.9365463555372226e-47,6.558859975086088e-50
0,8.894084210311555e-309,2.7899243206191535e-308,1.0679297821940423e-302
0,4.982499845993801e-35,1.0157175420545638e-39,1.019558459532337e-41
0,2.081523256825947e-75,2.699155324336282e-71,3.662120143623521e-71
0,1.83892589885089e-30,5.046256497022955e-31,7.13795813056464e-33
0,1.0987138925892505e-15,2.2114091799361774e-16,1.050309504128601e-15
0,1.459541975933677e-69,1.417282498385121e-68,1.3649941654344057e-73
0,6.919168681333755e-67,2.9422033702990507e-67,2.512989762438963e-67
0,8.204985148627478e-283,7.429993708393791e-290,6.524024333471571e-272
